baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Bhlhe40	3610.23614832664	1.84006123107584	0.144416207354756	12.7413762262553	3.48197839332915e-37	1.19944207140494e-34	Upregulated
Atp11a	5042.73141708885	2.96281076752765	0.233757996588093	12.6746926769245	8.16781787213572e-37	2.73542489376123e-34	Upregulated
Prdx5	13255.6933514916	1.70981781754986	0.134890188489573	12.6756277583675	8.07099357320818e-37	2.73542489376123e-34	Upregulated
Trem6l	2096.82017679591	2.23148362497219	0.176379807799008	12.6515821330016	1.09644335223563e-36	3.62171760992571e-34	Upregulated
S100a9	109301.918347624	3.60616604018515	0.285372025741013	12.6367187912732	1.3246750713357e-36	4.31647162096185e-34	Upregulated
S100a11	14705.6000876854	2.06740296930858	0.163794668081783	12.6219186101731	1.59878032365253e-36	5.14018532589781e-34	Upregulated
Fosl2	2829.96664301964	2.08414683215284	0.165797716569738	12.5704193958317	3.07090513955489e-36	9.74325468816934e-34	Upregulated
Gm31223	566.805204419845	3.68546136036693	0.293709023644048	12.5480018102318	4.07667838731558e-36	1.26382814362547e-33	Upregulated
Ly6c2	13010.1034724	2.5139756904758	0.200352253905174	12.5477784326082	4.08819289191666e-36	1.26382814362547e-33	Upregulated
Jdp2	1146.74998324497	3.27161725504703	0.261574937109739	12.5073804516465	6.80308941526814e-36	2.07649234266279e-33	Upregulated
Fcmr	4209.07132337825	-5.26519051923744	0.421562517150605	-12.4897027250562	8.49705356936089e-36	2.56111815897499e-33	Downregulated
Adam8	4048.02331050877	2.66794207248877	0.215032095575958	12.4071807296616	2.38918147167999e-35	7.11238676871847e-33	Upregulated
Nek6	665.18354212269	3.51354587294557	0.283739347905462	12.3830053846329	3.23016194725206e-35	9.4986457358645e-33	Upregulated
Il1rap	2015.93322866817	2.68007756413751	0.216578853796065	12.374604062967	3.58658572553389e-35	1.04196797108191e-32	Upregulated
Ckap4	2501.49337037174	1.77428979263864	0.143598516997221	12.3559061036332	4.5262723065861e-35	1.29930957296084e-32	Upregulated
6430548M08Rik	3934.61350813424	2.52825784389722	0.205271216099163	12.3166700716376	7.36740658854481e-35	2.09000323611272e-32	Upregulated
Sema6b	1019.53208637625	3.07346547613846	0.250629004176629	12.2630079716251	1.43087998408656e-34	4.01195454142782e-32	Upregulated
Mef2c	1980.19354801727	-2.30293591519993	0.187862912831949	-12.2585979344417	1.51091477352491e-34	4.18766527977082e-32	Downregulated
Asprv1	5657.75214213831	5.25749389610392	0.433608784019343	12.1249709181846	7.78878456095215e-34	2.13421547861635e-31	Upregulated
Hif1a	5947.70653214275	1.81012963112401	0.149686411022507	12.0928120245454	1.1527253897324e-33	3.12310868793453e-31	Upregulated
Clec5a	1375.46027839098	2.86972448690648	0.237349316989738	12.090721487227	1.18243743839051e-33	3.16801266132337e-31	Upregulated
Lgals3	6764.1970205241	1.6571358770779	0.137138019559917	12.083708678277	1.28777479595135e-33	3.41232018184341e-31	Upregulated
Lbh	4703.8118319585	-1.69898698991951	0.140641825962811	-12.0802398453556	1.34327332807342e-33	3.52069019128634e-31	Downregulated
G6pdx	6980.17674572109	1.72636096941759	0.143154945783866	12.0593875395966	1.73065086685313e-33	4.48722412391716e-31	Upregulated
Rab8b	5757.28532481522	1.466632764306	0.122142418528266	12.0075628268863	3.24260865440935e-33	8.31798111529496e-31	Upregulated
Tmem268	1873.84063456028	1.8440920847835	0.153596187121371	12.0061058763542	3.30022690566164e-33	8.37667067118097e-31	Upregulated
Retnlg	40278.3007574598	4.44785298385492	0.371577480569459	11.9701898431476	5.09120017451533e-33	1.26560937946483e-30	Upregulated
Itgb2l	678.874779101924	5.78357839391333	0.483148945570415	11.9705909470321	5.0666465435785e-33	1.26560937946483e-30	Upregulated
Csf2rb2	4057.30619098754	2.37701827151553	0.199187967672842	11.9335434729656	7.91318842786136e-33	1.94704808735736e-30	Upregulated
Entpd1	2861.59618435632	1.66448118441009	0.139492683405591	11.9323906012362	8.02356847421741e-33	1.95426572342227e-30	Upregulated
Slc22a15	785.207564982501	2.90554989850189	0.24534844154603	11.8425447506125	2.35206229529645e-32	5.67152781264833e-30	Upregulated
Celsr3	996.427577197188	3.97806190039163	0.33604782677619	11.8377849324437	2.48941069264535e-32	5.94328317146112e-30	Upregulated
Anxa1	10482.3242954025	2.87400174547236	0.242827748970115	11.8355573350312	2.55639726799888e-32	6.04337326698599e-30	Upregulated
Cap1	22207.026314054	1.05552170450934	0.0892247547303589	11.8299199330856	2.73402451127581e-32	6.40053718838773e-30	Upregulated
Atp6v1a	2707.53416104396	1.55248270839499	0.131263574208209	11.8272164822546	2.82350226627455e-32	6.54645289871905e-30	Upregulated
Slc15a3	2848.32618475855	2.16638427179777	0.183230719897472	11.8232590747337	2.95975167634933e-32	6.79699925445823e-30	Upregulated
Ksr1	1553.5479098237	2.61683815050705	0.221621118782598	11.8077111282615	3.56124280882374e-32	8.10115545746857e-30	Upregulated
Cebpe	147.373442391156	4.32751417889552	0.368461693239467	11.7448143410746	7.50872203739413e-32	1.69212910736154e-29	Upregulated
Ccl6	17254.4822199037	2.215576477119	0.18899882286734	11.7226998745603	9.75138490602497e-32	2.15720315815578e-29	Upregulated
Rbm47	984.19987270271	1.96301972606129	0.168161831257921	11.6733964620692	1.74321852611902e-31	3.82129348366435e-29	Upregulated
Cd72	1141.43000981154	-3.59907328972715	0.308514424064524	-11.6658185452438	1.9056146638576e-31	4.13964742248634e-29	Downregulated
Cstdc4	2335.33824786315	5.55199957246431	0.476402323648833	11.6540144681511	2.18898323328136e-31	4.71276363429584e-29	Upregulated
Svil	3963.66492517258	1.4795312355069	0.127732782444249	11.5830189180499	5.02448700636299e-31	1.07217216977372e-28	Upregulated
Trim34a	1464.54947213403	-2.37618011504403	0.206051671843164	-11.53196231697	9.10445067003418e-31	1.92575104391697e-28	Downregulated
Plin2	6978.67124386636	1.67895885814764	0.145999670190309	11.4997441840734	1.32306976010477e-30	2.76604602607859e-28	Upregulated
Lilrb4a	6787.6182379028	2.3489279381398	0.204267914448041	11.4992506017742	1.33065706890522e-30	2.76604602607859e-28	Upregulated
Cd79b	6158.87397362953	-3.30850090158338	0.288251121546584	-11.4778422502987	1.70482066909571e-30	3.51353340118846e-28	Downregulated
Dgat1	1796.85637746883	2.40239274760987	0.210105198425531	11.4342375420157	2.82003010584405e-30	5.76265982561165e-28	Upregulated
Flot2	4242.66683666473	2.43331382737576	0.212917067241345	11.4284583143236	3.01412636591164e-30	6.10753185388465e-28	Upregulated
Abtb2	832.360436573548	2.27275164559125	0.19912817532278	11.413511131246	3.5798145034019e-30	7.19333892671083e-28	Upregulated
Cxxc5	455.830668005371	-2.25409316454648	0.197572239119994	-11.4089569191827	3.77225647217018e-30	7.51739010854873e-28	Downregulated
Prr5	454.386458770701	-2.77455545803187	0.24342239526914	-11.3981109049731	4.27290217082817e-30	8.44528606927702e-28	Downregulated
Anxa11	6780.68044129159	1.88423132827045	0.165461571470164	11.3877277456549	4.81379424297031e-30	9.43699354314984e-28	Upregulated
Litaf	5383.68746550034	1.57302913868955	0.13859917516091	11.3494841283385	7.46015381616506e-30	1.45069910459023e-27	Upregulated
Sort1	4484.26191271445	1.85332150576756	0.16344944174172	11.3388059697148	8.42866009615958e-30	1.62592224718957e-27	Upregulated
Ets2	1838.95130070217	1.70142633936725	0.150127473411982	11.3332110419135	8.98492451349029e-30	1.71947210153803e-27	Upregulated
Tigit	914.572748917746	5.33079025836546	0.470437775193259	11.3315523103465	9.15673499408421e-30	1.73855394419175e-27	Upregulated
Fam217b	789.912977940236	2.31819139842855	0.204710030382218	11.324268742964	9.95057756919515e-30	1.86051982361224e-27	Upregulated
Mbd2	5776.93327575272	1.66394075475419	0.146936149532839	11.32424362585	9.95342998573294e-30	1.86051982361224e-27	Upregulated
St6gal1	2683.16452121947	-2.56673681300857	0.226807869578013	-11.3167890416858	1.08368846474264e-29	2.01007538079533e-27	Downregulated
Efhd2	7946.06699896212	1.71139456290799	0.151481514283221	11.2977122720614	1.34680887223007e-29	2.47905361344151e-27	Upregulated
Ceacam10	555.517369789851	5.0849219543671	0.45040025454778	11.2897848147812	1.47397088311579e-29	2.69256514428568e-27	Upregulated
Casp3	1932.46725736013	1.56514293862781	0.138718596775939	11.2828631128374	1.59469838989276e-29	2.89120017108904e-27	Upregulated
Scrg1	276.482515482833	4.69104127906631	0.4158490598291	11.2806345672494	1.6356185641809e-29	2.94325898791747e-27	Upregulated
Pglyrp1	4366.9173301479	2.8176458080417	0.250671739573438	11.2403807977574	2.58265886289398e-29	4.61301134525649e-27	Upregulated
Grap	1436.83636493222	-1.89209696916603	0.168616743355044	-11.2212875869745	3.20568643558979e-29	5.68372919274828e-27	Downregulated
Ralgps2	2359.82233189213	-2.38832583553963	0.213362899121337	-11.1937260197304	4.37647768721449e-29	7.70292018042358e-27	Downregulated
Arid3a	1696.95822643929	1.59827287213227	0.142843210305425	11.1890013443051	4.61603201701888e-29	8.00939108653662e-27	Upregulated
Engase	446.413121615571	-3.42822138306912	0.306392605863292	-11.188982101607	4.61703380346116e-29	8.00939108653662e-27	Downregulated
Lcn2	33711.4105609636	4.77497095686539	0.427204862002164	11.1772392628837	5.27040823443092e-29	9.0775252683452e-27	Upregulated
Slc35e1	2313.78186385976	1.24486416187986	0.111428050260185	11.1719101157482	5.59642681952712e-29	9.5706836807984e-27	Upregulated
Slfn2	11238.8542686244	1.50759224193654	0.135098930640892	11.159172280526	6.45901196082661e-29	1.09680391134797e-26	Upregulated
Acp3	1036.80739784016	3.49465022683563	0.314316139591283	11.1182652961437	1.02240553887762e-28	1.72400452859833e-26	Upregulated
Pxn	6846.91205367123	1.38867702619015	0.124965946596718	11.1124435416922	1.09131641719026e-28	1.82742449775755e-26	Upregulated
Arrb2	7730.36844188582	1.5832550887195	0.142750832010939	11.0910393054534	1.38667237950565e-28	2.30598835082894e-26	Upregulated
Plscr1	1453.0689291715	2.32854136808507	0.210152623270927	11.0802393605296	1.56453738875863e-28	2.58395137363951e-26	Upregulated
Picalm	15353.8848340638	1.62375684250066	0.146774133739094	11.0629632152151	1.89724094718385e-28	3.11212047343158e-26	Upregulated
Lipg	2497.14899169887	7.10695247400598	0.647431198040254	10.9771547857416	4.92181813501047e-28	8.01890545199374e-26	Upregulated
Aff3	1041.15016476812	-2.47386975494221	0.225498846587227	-10.9706536968262	5.28886300155715e-28	8.55908413131191e-26	Downregulated
Flot1	3540.78842338188	1.79416471439054	0.163696345818317	10.9603223298695	5.92878252520882e-28	9.53071553535736e-26	Upregulated
Msrb1	7499.89781446573	1.64683101270631	0.150595907972508	10.9354300185032	7.80351357416906e-28	1.24613326366847e-25	Upregulated
Dnase1l3	1011.81613858184	-3.25946851049004	0.298292480927795	-10.9270890783165	8.55487966005788e-28	1.35713035028274e-25	Downregulated
Cd14	4977.87050463448	3.25130198817105	0.298001024211769	10.9103718578516	1.02834833989976e-27	1.62069042614397e-25	Upregulated
Adgrg3	850.375269207069	3.51843328418317	0.322631372438165	10.9054282526648	1.0858077822717e-27	1.7001352632414e-25	Upregulated
Nos2	1331.66585355879	6.0898827599362	0.559402788276898	10.8864004391086	1.33825658496948e-27	2.08189555053994e-25	Upregulated
Ifng	817.914698847296	6.05028258281433	0.556437320445358	10.8732508775145	1.54592379788638e-27	2.38954234220733e-25	Upregulated
Hvcn1	2297.00453689463	-1.89126263773096	0.174208816467764	-10.8562969204313	1.86145350694839e-27	2.85893174605392e-25	Downregulated
Cxcl2	465.530609695633	5.33834859099024	0.492283965490622	10.844043205165	2.12851269547974e-27	3.24840674848753e-25	Upregulated
Peli2	524.528054711348	3.35836396387687	0.3099407705567	10.8355024021033	2.33679159489101e-27	3.54383998286836e-25	Upregulated
Gm19951	3250.67576962089	2.38840107015065	0.220682378058186	10.822799224689	2.68450767658949e-27	4.03559361260906e-25	Upregulated
Fpr2	6018.34783212268	3.12527956521264	0.288777241910585	10.8224579767277	2.69452399796815e-27	4.03559361260906e-25	Upregulated
Sqor	1630.21729621201	1.94791201662782	0.18003629162456	10.8195519861624	2.78133617686556e-27	4.13989871807157e-25	Upregulated
Rab20	653.958546941866	2.35003623215916	0.217711104311738	10.7942874094018	3.66292899119006e-27	5.38562236369304e-25	Upregulated
Fpr1	4110.21517258571	3.01874520747639	0.279651112152909	10.7946833618376	3.64717508485248e-27	5.38562236369304e-25	Upregulated
Vsir	10936.0132289039	1.4938594995747	0.138613997666055	10.7771186512755	4.41499089749109e-27	6.45204094007288e-25	Upregulated
Ddit4	1230.09085237109	1.80630902673762	0.168028299341217	10.750028619105	5.92432330851993e-27	8.55408430768509e-25	Upregulated
Ubtd1	648.2477908955	2.01603351562916	0.187533937160032	10.7502329773453	5.91121207317551e-27	8.55408430768509e-25	Upregulated
Emb	8708.96592530128	2.30110984926822	0.215150800022086	10.6953348490083	1.07032349431015e-26	1.53623276299408e-24	Upregulated
Tes	1410.53243773815	1.2026793172871	0.11254350668707	10.6863501297429	1.17920615702555e-26	1.68249692688504e-24	Upregulated
Adora3	230.861656285141	3.11469036748674	0.291520090467473	10.6843077692934	1.20544968952368e-26	1.70982402138144e-24	Upregulated
Zfp318	1554.13318875814	-2.31113763569012	0.21649841504468	-10.6750787769654	1.33144540767086e-26	1.877493749425e-24	Downregulated
Atxn10	2670.66898896917	1.52365639738122	0.142793472014845	10.6703505131019	1.40096894611798e-26	1.96404443010133e-24	Upregulated
Pld1	466.499912576284	1.83811228921748	0.172498213918335	10.6558337472856	1.63770547067893e-26	2.28265849794688e-24	Upregulated
Tarm1	1719.56529981524	3.51277517979003	0.329808766352947	10.6509454513129	1.72603035299508e-26	2.39194079895232e-24	Upregulated
Sema4a	6684.08203651529	1.86443029035184	0.175343916479263	10.6329910257955	2.09290526612431e-26	2.86739912966224e-24	Upregulated
Chst11	1035.65261555318	1.97090157882804	0.185355841318562	10.6330696934484	2.09114012515823e-26	2.86739912966224e-24	Upregulated
Tec	971.87713343013	-1.85636304039392	0.174652589861319	-10.6288892816759	2.18701557484396e-26	2.9794071500685e-24	Downregulated
Mmp9	18900.7117898001	3.19152376089483	0.300774882658101	10.6110049239807	2.64884636525098e-26	3.58829395535376e-24	Upregulated
Il4ra	7530.56868075119	1.57935992464146	0.149515447765693	10.5631889429679	4.41406428276325e-26	5.94616380169108e-24	Upregulated
Tfec	463.142603727649	3.03562281893325	0.28781537251465	10.5471184266877	5.23789127151698e-26	7.01673734611605e-24	Upregulated
Stfa1	666.238330316634	6.22710020633648	0.59134081271371	10.530475949664	6.25175738948583e-26	8.32865336644596e-24	Upregulated
Cyp27a1	449.387682809455	-3.14697308635644	0.299618465389273	-10.5032681556119	8.3440254027743e-26	1.10549167328075e-23	Downregulated
Npepps	2276.40862763558	1.16773413730186	0.111408809273602	10.4815242611031	1.05037004908494e-25	1.38402038216313e-23	Upregulated
Qsox1	6744.4000398073	3.17148736673249	0.303295242343178	10.4567659625335	1.3643311743007e-25	1.78794117423439e-23	Upregulated
Klf7	2716.25243627082	2.15902026791085	0.206685794603969	10.4459054481599	1.52988435684655e-25	1.99343917834419e-23	Upregulated
Rasgef1b	369.09527992598	-2.98946839897351	0.286198869927368	-10.4454234907782	1.5376754745242e-25	1.99343917834419e-23	Downregulated
Ldha	10210.6909643321	1.29378087914669	0.123897102192433	10.4423820755487	1.58775678518289e-25	2.04735718508637e-23	Upregulated
Hsd11b1	1206.0592603198	2.36885121543024	0.227533355084618	10.4110063974984	2.20874171385113e-25	2.83294622053682e-23	Upregulated
Fcgrt	575.229086438181	-2.52369259883554	0.242760679464625	-10.3958046434917	2.59090801813874e-25	3.30553254187193e-23	Downregulated
H2-Ob	4229.60091950304	-3.47411059176383	0.334377210056223	-10.3897947805106	2.75946199454082e-25	3.50204774075594e-23	Downregulated
Apobr	3445.16626676134	1.90187685706336	0.183131130271263	10.3853280119344	2.89173581809149e-25	3.63168884279376e-23	Upregulated
Pla2g7	16089.8437324149	2.25364088443794	0.216996298988565	10.3856189941595	2.88293087470867e-25	3.63168884279376e-23	Upregulated
Rab3d	1384.76644233612	1.90926014751881	0.184582239159742	10.3436828820052	4.47020664929591e-25	5.58497890852188e-23	Upregulated
Hp	14191.4176830868	2.51975690542016	0.244421820541493	10.3090505579161	6.41317427166757e-25	7.97117892849073e-23	Upregulated
Glrx	4086.6873513523	2.04596413300122	0.198659106104224	10.2988691186792	7.12944799928483e-25	8.81601946701309e-23	Upregulated
H2-Eb2	411.860486643656	-3.65133991850244	0.354883332972138	-10.288845880483	7.91189831037587e-25	9.73365326316802e-23	Downregulated
Iqgap1	18432.3727393956	1.00472332042422	0.0977824272383608	10.2750908194889	9.12584447228e-25	1.11701262822379e-22	Upregulated
Acvr1b	1585.13771636825	1.30411503896793	0.127049987933269	10.2645821552766	1.01760550400869e-24	1.23926876354351e-22	Upregulated
Gm15675	1288.01414205229	-3.08445309418803	0.300510025481105	-10.2640605392447	1.02311945910758e-24	1.23972258881714e-22	Downregulated
Asxl1	3842.82029291564	1.41200411343149	0.137864619289347	10.241961430786	1.28602343840769e-24	1.55049415851623e-22	Upregulated
Lbr	4952.04057833939	1.76401503828715	0.172695474449501	10.2145991023232	1.70582817363259e-24	2.0463997388459e-22	Upregulated
H2-Eb1	18974.2017461516	-2.66105976064268	0.261983661360367	-10.1573500684163	3.07315542833083e-24	3.66846519026442e-22	Downregulated
Edem1	6630.99683633591	1.25070873329232	0.123199417489137	10.1519046013557	3.24958687924347e-24	3.85996494675851e-22	Upregulated
Stfa2l1	6255.59653661192	4.51204187789106	0.445505147558975	10.1279231061943	4.15378228877806e-24	4.90981138869144e-22	Upregulated
Mndal	5990.22177695863	-1.66718891673434	0.164646195160093	-10.125887908392	4.24111751099779e-24	4.98858861183852e-22	Downregulated
Rhog	7180.40302832655	1.28782439225311	0.127309113930144	10.1157281870625	4.70505059184655e-24	5.50742159811631e-22	Upregulated
Msra	1108.87583436421	1.84464775242904	0.182713892207377	10.0958264866658	5.76434317696295e-24	6.71476362444964e-22	Upregulated
Tcf4	1456.42711174512	-1.93013076283466	0.191727423359455	-10.0670562875922	7.72557683700495e-24	8.95609780147598e-22	Downregulated
Il18bp	2100.3078958822	2.22055977717236	0.220869208714059	10.0537317541945	8.84529816090432e-24	1.02051040456405e-21	Upregulated
Cmtm6	5612.95400967371	1.29340607015046	0.128671100539715	10.0520323889765	8.99919749696205e-24	1.03332213925831e-21	Upregulated
H2-Aa	25205.5071151132	-2.55928516532453	0.254788150927012	-10.0447574034072	9.68857785369132e-24	1.1072070037254e-21	Downregulated
Vcan	2058.15214124727	2.70956969483896	0.270778080179924	10.0066064913324	1.42558832285476e-23	1.62147222778287e-21	Upregulated
