baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Tent5c	195807.142776617	6.5613574887034	0.297783667989113	22.0339736326415	1.36094839838688e-107	1.46804912017298e-104	Upregulated
Tmod1	5034.87775326566	7.34376181442959	0.334331048097248	21.9655394143756	6.15223793699471e-107	6.35987596736829e-104	Upregulated
Ifi213	2214.77944363697	-5.34825271198079	0.247621587237269	-21.5984913579289	1.85577613592645e-103	1.84167223729341e-100	Downregulated
Parp12	1665.28120488262	-3.59788536725459	0.167631557215107	-21.4630552088574	3.44880039802207e-102	3.25481109393315e-99	Downregulated
Gm20161	775.451251951847	8.43528187186183	0.393036762330528	21.4618139581765	3.54211606353063e-102	3.25481109393315e-99	Upregulated
Stat2	3938.54502931518	-2.69398237171297	0.127188025621371	-21.1811006464772	1.42660083091387e-99	1.26407023624904e-96	Downregulated
Bpgm	597581.251850327	6.99027042102896	0.332307188287502	21.0355678944302	3.10038854852449e-98	2.65243585823768e-95	Upregulated
Psmb10	3033.49277357573	-3.06208720148454	0.146335764310962	-20.9250774470801	3.16549778544142e-97	2.61786666856005e-94	Downregulated
Batf2	1364.38657180464	-7.67144294031424	0.370414785504586	-20.7104123283417	2.79057731252433e-95	2.23336203624931e-92	Downregulated
Alas2	1723013.79506957	7.26583330886313	0.351097964411036	20.6946039150398	3.87397990499056e-95	3.00354504508799e-92	Upregulated
Fcgr1	1810.26651121218	-5.01564152110982	0.243173658751847	-20.6257599891943	1.61178472826935e-94	1.21176906388978e-91	Downregulated
Ifit1	1467.00242214357	-4.30337497171479	0.209026292835906	-20.5877208715226	3.53616100897923e-94	2.58035748919925e-91	Downregulated
Scarf1	755.758775058462	-5.46379302105566	0.267952566907984	-20.3908963593991	2.01421735946121e-92	1.42779236252093e-89	Downregulated
Ifi211	1220.11468220067	-6.68660238537615	0.328372691253482	-20.3628455212024	3.57222650475594e-92	2.46185943286097e-89	Downregulated
Slc48a1	47668.0544637847	4.85084904429772	0.23897188088765	20.2988277377215	1.31688990840542e-91	8.83028071014552e-89	Upregulated
Tspan33	5257.63482598465	6.07979783785298	0.301974851721194	20.1334574823016	3.75833862463098e-90	2.45379950729197e-87	Upregulated
Psme3	62478.5755191314	4.03281513688738	0.200434058195085	20.1204085433534	4.89031781801656e-90	3.11099448884592e-87	Upregulated
Ccndbp1	53594.4164652924	4.77266749780952	0.237731433780408	20.0758789946895	1.19942016243028e-89	7.43940355747382e-87	Upregulated
Gbp6	418.509396596826	-6.05247131908287	0.30500501133732	-19.8438422127732	1.24565006583818e-87	7.53770198376712e-85	Downregulated
Gm10371	6918.02886438138	6.82284285582434	0.34654915753319	19.6879510670024	2.73531817469881e-86	1.61579152176851e-83	Upregulated
Spta1	12648.4972827558	7.54558683705356	0.383607667410126	19.6700626137025	3.89299636693325e-86	2.24616836892126e-83	Upregulated
Xaf1	1127.87368043417	-5.35439537718456	0.272892832231462	-19.6208721694935	1.02578113870401e-85	5.78400682982875e-83	Downregulated
Ifi47	3721.09809522339	-4.27454272309609	0.219269553926532	-19.4944653580511	1.22326291650374e-84	6.74425621299062e-82	Downregulated
Parp14	5717.76203113302	-3.27976515869325	0.168277102697932	-19.4902640116204	1.32794203963392e-84	7.16222652246031e-82	Downregulated
H2-M3	723.437367847043	-2.39232370348024	0.123132218898906	-19.4289011021915	4.39674248581214e-84	2.32091874623402e-81	Downregulated
Gbp2	21494.4959882173	-5.6634976107217	0.291515395915395	-19.4277821688889	4.49362727837192e-84	2.32264359950849e-81	Downregulated
Epb42	8049.79899709864	7.65200883338903	0.393911950381462	19.4256833944207	4.68113234052892e-84	2.37018149731679e-81	Upregulated
Psmb9	2521.47052863564	-2.97674740225871	0.153374362789008	-19.4083766551893	6.55659989524028e-84	3.25338486801823e-81	Downregulated
Tfdp2	27733.3307111661	5.5501201813697	0.28745987214248	19.3074606900916	4.64873819066752e-83	2.26147440216591e-80	Upregulated
Fam117a	17945.6841523622	4.83239271922375	0.250484546586121	19.2921790389264	6.24834449561047e-83	2.98118128723261e-80	Upregulated
Slc25a39	131849.280107	5.78615713956825	0.300631588316304	19.2466705577208	1.50531601549456e-82	7.04658308385285e-80	Upregulated
Stat1	2267.21026132347	-3.59559512482589	0.187313879325039	-19.1955616838546	4.03101113709307e-82	1.85202567243109e-79	Downregulated
Ifi205	2096.92522629025	-6.80730548008471	0.354960400690443	-19.1776476103916	5.68969226518874e-82	2.5665684563515e-79	Downregulated
Cd24a	80033.3596840425	5.56693127854484	0.2915660919284	19.093205392045	2.87570549282573e-81	1.2740402370894e-78	Upregulated
Ifit3	793.744257862464	-5.03004621870282	0.264242591061557	-19.0357133514901	8.63092774566723e-81	3.75672486614042e-78	Downregulated
Dcaf12	25360.6089554412	3.6979019531295	0.194754759346519	18.9874792561551	2.16473358474756e-80	9.25983452372187e-78	Upregulated
Slc25a37	81449.3022592725	4.87549924289584	0.257085164836082	18.964529695848	3.35010279600351e-80	1.40874661642114e-77	Upregulated
Rnf213	9444.15838350625	-3.63247760352989	0.191628861619489	-18.955795973692	3.95524257295039e-80	1.63549280391498e-77	Downregulated
Scd1	4964.13050456075	3.74764658405385	0.198029047284166	18.9247316767428	7.1351909512549e-80	2.90203422132187e-77	Upregulated
Ank1	7635.22217694551	7.28833683685324	0.387899075437456	18.7892606566122	9.245849350618e-79	3.69983100627149e-76	Upregulated
Tapbpl	1425.08359709158	-2.83981568920106	0.151274164572657	-18.7726416947891	1.26438961227663e-78	4.97928671120369e-76	Downregulated
Sh3glb1	79463.4797551947	3.92237145701992	0.209202466719899	18.7491644745832	1.96656372539137e-78	7.62350719171247e-76	Upregulated
F930017D23Rik	3482.86929204899	6.20402261372104	0.331126676983622	18.7361002448857	2.51390894876963e-78	9.59539707984224e-76	Upregulated
Trf	4957.58763186884	4.16437473829095	0.223069904610198	18.6684741071099	8.93698145610745e-78	3.35949257463676e-75	Upregulated
Gbp8	2883.3291274618	-4.03915308499915	0.217383542850774	-18.5807675780309	4.59880301274616e-77	1.70292989173481e-74	Downregulated
Serpina3g	4594.2074853339	-4.48710477039065	0.241736854945437	-18.5619390613957	6.53044535026852e-77	2.38265219323768e-74	Downregulated
Ifi204	4735.48072244647	-4.93176136911302	0.26676752617707	-18.487112879847	2.62223155718961e-76	9.42863259911221e-74	Downregulated
Hagh	21247.9322952487	5.41507370476209	0.293848986935149	18.42808362636	7.82046127076539e-76	2.77179491610985e-73	Upregulated
Oasl1	676.802606398416	-7.11038985638931	0.386167106230002	-18.4127279141024	1.03857094709946e-75	3.62914721092081e-73	Downregulated
H2-K1	46815.747549973	-2.36529501672204	0.128992339438449	-18.3367091954377	4.21555489186358e-75	1.45260995648799e-72	Downregulated
Mlkl	700.410685435323	-3.60667433248098	0.196753672412237	-18.3309123954967	4.68972051970618e-75	1.59386254923165e-72	Downregulated
Evl	3979.83832344275	-2.01501625426454	0.110402314088293	-18.2515762545796	2.01024473905777e-74	6.73975296973286e-72	Downregulated
Siglec1	1891.07576821614	-6.853906846147	0.376407121292889	-18.208759766832	4.39796958638413e-74	1.45484833917587e-71	Downregulated
Bnip3l	107472.210073099	4.53532015961174	0.250681338066971	18.0919736370647	3.68645344800065e-73	1.20343302690653e-70	Upregulated
Ube2l6	349697.432841753	5.30065972344382	0.296293379747851	17.8899026632142	1.41355054596926e-71	4.55457000590875e-69	Upregulated
Phf11b	1540.8094711333	-3.48469515367804	0.195571942968252	-17.8179707211056	5.12626346317877e-71	1.63054610924955e-68	Downregulated
Dhrs11	18383.5537528242	5.52202403151161	0.310128694473428	17.805588872992	6.39560228265273e-71	2.00854294471664e-68	Upregulated
Prxl2a	67005.7876868281	6.7995239700043	0.38558724542892	17.6342035443642	1.34579107545351e-69	4.17363457275019e-67	Upregulated
Nampt	6290.63131527242	-2.7698745967014	0.157123026791727	-17.6286993272666	1.48340414064465e-69	4.54361194190048e-67	Downregulated
Hbq1b	3441.17273515631	6.47414898836746	0.369490922062002	17.5218079844491	9.76715464588806e-69	2.95515983859125e-66	Upregulated
Cd274	5097.35788495547	-2.59682549524926	0.148334961076739	-17.5064966235831	1.27822733267806e-68	3.82082170165575e-66	Downregulated
AK157302	404.120086276972	6.24663400432362	0.358436875795055	17.4274312330947	5.10900118318829e-68	1.50897999232026e-65	Upregulated
Mpeg1	26145.6489365831	-3.06986726692848	0.176164604561936	-17.42612980946	5.22658312088579e-68	1.52554737916678e-65	Downregulated
Psmb8	5113.17629221396	-2.39060498580912	0.137857272105149	-17.3411598046545	2.30047849230398e-67	6.63661295279787e-65	Downregulated
Gbp4	6038.35518223462	-3.74316510566726	0.216079490950093	-17.3230929469924	3.14964505589535e-67	8.98191883181191e-65	Downregulated
Specc1	34114.657753402	5.08415567983906	0.293774254844019	17.3063350378967	4.21398880854476e-67	1.18805752659086e-64	Upregulated
Ghitm	69892.1377463232	4.35659068256802	0.251778343747327	17.3032780251351	4.4436947008582e-67	1.23874230930665e-64	Upregulated
Isg20	143644.305144162	5.87440675042126	0.339729713780497	17.2914128854115	5.4597501680564e-67	1.50507112966088e-64	Upregulated
Ifit1bl1	683.291997666429	-2.91320001676324	0.168822007098189	-17.2560442020387	1.00783152444304e-66	2.74772528806942e-64	Downregulated
Gstm5	2094.22746968826	6.08221685185183	0.352906051203072	17.2346629679975	1.45901212994645e-66	3.93457510260558e-64	Upregulated
Il18bp	2100.3078958822	-3.1379604749201	0.18306871357883	-17.1408888694074	7.35181575008082e-66	1.96127471784414e-63	Downregulated
Slc4a1	80478.9719116573	7.12097960785132	0.418604904368667	17.0112187734424	6.78122843450032e-65	1.78981146233992e-62	Upregulated
Ly6c2	13010.1034724	-2.95180354843911	0.17386329610219	-16.9777268383556	1.20046417668837e-64	3.13510697090932e-62	Downregulated
Add2	1488.31121305729	7.80129728296375	0.463402721245761	16.8348111163258	1.35620473415023e-63	3.50494160981951e-61	Upregulated
Mx1	658.186318506926	-6.66054844941596	0.395674413516268	-16.8334070182228	1.38875787429078e-63	3.55207039805714e-61	Downregulated
Hba-a2	16406.5016609898	7.39859652203993	0.442169919024095	16.7324736571163	7.60146055905257e-63	1.92441057622545e-60	Upregulated
Gm12185	604.962931574206	-7.68622476508517	0.462365570649773	-16.6236961681285	4.6946879288438e-62	1.17651724762237e-59	Downregulated
Gm57318	1470.18749011153	6.65663996899372	0.401434094258761	16.5821490107487	9.38131969705784e-62	2.32750541684005e-59	Upregulated
Adipor1	81280.7594668631	3.95323556886795	0.23850929873953	16.5747649662296	1.06076848740352e-61	2.60570952202786e-59	Upregulated
Ube2r2	51979.314618986	3.89210657018625	0.235040087996644	16.5593308076103	1.37110506072641e-61	3.33501142711983e-59	Upregulated
Mertk	1886.74412097675	-3.01475616664479	0.182479116890277	-16.5211023487007	2.58627512917855e-61	6.22965883057474e-59	Downregulated
Cdkl1	454.104970372169	7.96154068561619	0.482140085116309	16.5129200649135	2.96197820576376e-61	7.06602685432681e-59	Upregulated
Rfx2	1944.71922118147	4.40065231514422	0.267306216459649	16.4629628649453	6.77037705653415e-61	1.59974337878678e-58	Upregulated
Lars2	165185.687211587	3.25441819845996	0.198235130831875	16.4169599243237	1.44633990569071e-60	3.38525406228175e-58	Upregulated
Ppp1cb	39926.3620146322	3.31691696050466	0.202208676837344	16.4034353638186	1.80722951676161e-60	4.1904078795192e-58	Upregulated
Epsti1	2763.51136405272	-2.21393154228182	0.135133978371181	-16.3832336542381	2.51983068147839e-60	5.78861103772953e-58	Downregulated
Gbp2b	1591.64345603042	-6.60768742462363	0.403370359491564	-16.3811922942291	2.60584604636434e-60	5.93128811103663e-58	Downregulated
Oas1a	867.031653209905	-7.68476676586818	0.469585165127902	-16.3650117945593	3.39961901324151e-60	7.66768615622926e-58	Downregulated
Ncoa4	16934.8608472554	4.41978598539829	0.270884747809338	16.3161123730346	7.58124866303394e-60	1.69451152549434e-57	Upregulated
Aqp9	926.624840413576	2.92188338642751	0.179091986373057	16.3149867596035	7.72229346168456e-60	1.71062589986066e-57	Upregulated
Ly6i	3135.9314674187	-7.14545696823091	0.438000706774549	-16.3138023699785	7.8735265495513e-60	1.72869197959617e-57	Downregulated
Ube2o	112151.26240765	5.58548625510096	0.342997582698968	16.2843312514044	1.27515467488471e-59	2.77513925297279e-57	Upregulated
Mkrn1	224789.82036628	4.59244581712182	0.282602405305979	16.2505545986047	2.21352925078251e-59	4.77544875755775e-57	Upregulated
Ncoa4-ps	2771.1391879921	4.30114801155605	0.26556467570966	16.1962354370446	5.36101130223103e-59	1.146609400072e-56	Upregulated
Gm5431	569.322133975751	-5.94445699707244	0.36728906203036	-16.1846828876735	6.46822617457517e-59	1.37159565291632e-56	Downregulated
Oas1g	503.454439756931	-9.24185476410997	0.57167912166507	-16.1661575766353	8.73810445119354e-59	1.83722348672976e-56	Downregulated
Paqr9	6798.85676705122	6.29970297992168	0.38997923037198	16.1539448496084	1.06525748619421e-58	2.22092758256121e-56	Upregulated
Gbp3	3676.22650237074	-3.66891051120746	0.227262537944909	-16.1439300308124	1.2530251021594e-58	2.59062939871455e-56	Downregulated
Rec114	3682.95853654059	5.77454928482275	0.361604097612901	15.969258431923	2.09258972816967e-57	4.29067364924707e-55	Upregulated
Clcn7	2642.74587091499	-2.74871104283614	0.172531265172278	-15.9316691968349	3.82021456532991e-57	7.76881339064221e-55	Downregulated
Stac2	378.02626309964	4.60996706230299	0.291461146412366	15.8167464824993	2.38503026982031e-56	4.81078056863756e-54	Upregulated
Ctse	8097.47123184713	4.60845800120671	0.291825331553086	15.7918367698946	3.54116560406243e-56	7.08518698683782e-54	Upregulated
Cecr2	297.976281659451	5.20991037626626	0.330354284002752	15.7706759940878	4.95169474309436e-56	9.82812372609369e-54	Upregulated
Ms4a6c	6445.93365345219	-3.26889077431509	0.208076035284019	-15.710078144526	1.29019990330466e-55	2.54046504769752e-53	Downregulated
Lair1	2236.43039472597	-3.00980956084744	0.191777213237741	-15.6943023106518	1.65451682168274e-55	3.23217026346054e-53	Downregulated
Iscu	19830.7004054438	3.79832061198663	0.242547282102775	15.6601244056701	2.83342445674474e-55	5.49197349779976e-53	Upregulated
Col5a1	629.300263347719	7.12929329393105	0.457094610879953	15.5969751649586	7.63257520052599e-55	1.46793946298488e-52	Upregulated
Gm64405	551.352185758473	6.68210843611318	0.428725558012093	15.5859810809896	9.06606902984593e-55	1.73022440484983e-52	Upregulated
Bola3	7409.77389117033	3.9369652562905	0.253057469975293	15.5575935248024	1.41312976750504e-54	2.67631675815268e-52	Upregulated
Slc31a1	2164.28858065852	-2.32784867130728	0.149668722610659	-15.55334094327	1.51018022493608e-54	2.83845237732304e-52	Downregulated
Cxcl9	4351.84389658115	-8.66232116770369	0.561035435154098	-15.4398824475756	8.82609822732253e-54	1.64643230842009e-51	Downregulated
Ifi209	5995.0427803041	-3.23941282394117	0.210320440729321	-15.4022728970516	1.58016061383019e-53	2.92565558426321e-51	Downregulated
Cpne8	137.340034122022	5.83566867819387	0.379136379442538	15.3920040244472	1.85206118337226e-53	3.40367688588635e-51	Upregulated
A330040F15Rik	822.913165049036	-6.34446339587231	0.412898754300949	-15.3656636882174	2.78175328174934e-53	5.07465433236773e-51	Downregulated
Gbp7	5102.33098140687	-2.85511084789536	0.185881673154253	-15.359829720954	3.04373007897314e-53	5.51203965396523e-51	Downregulated
Dhx58	1328.71879224002	-3.22763961219582	0.210488573242784	-15.3340371996011	4.52938661496491e-53	8.14304941429561e-51	Downregulated
Syngr1	360.299291746884	6.43693504250659	0.421032464148977	15.2884530068659	9.12930503151939e-53	1.62948243044602e-50	Upregulated
Cstdc5	2618.91212957247	8.5021430780982	0.557280991398997	15.2564742191447	1.49089357716947e-52	2.64207640354104e-50	Upregulated
Zbtb44	3314.70470885487	2.63860312044829	0.172989871652099	15.2529341472361	1.57398169057801e-52	2.7695379959745e-50	Upregulated
Il1rap	2015.93322866817	2.86362039027956	0.189442221447658	15.1160621343894	1.26908185788194e-51	2.21731837282049e-49	Upregulated
Ifih1	1325.71819832437	-2.8793124504084	0.191150779468575	-15.0630432081589	2.83433966601629e-51	4.91748021775273e-49	Downregulated
Oas2	1768.10068032872	-5.61207570196056	0.373263778575189	-15.0351467891763	4.3208948506241e-51	7.44454175305444e-49	Downregulated
Reck	210.09140442004	2.69938592149524	0.180350550748967	14.9674393024314	1.19847687577175e-50	2.05063526123429e-48	Upregulated
Memo1	6612.41885348632	3.80944781306822	0.25453814287937	14.9661177298429	1.22252536875076e-50	2.07745578073331e-48	Upregulated
Phf11a	318.398015117485	-3.65852987086918	0.244821607879213	-14.9436559238439	1.71312860223428e-50	2.89134153887295e-48	Downregulated
Adcy4	316.720365170495	-5.17674950680227	0.347038426725993	-14.9169345759212	2.55755810059156e-50	4.28736597808626e-48	Downregulated
Gm5960	352.499864377936	-5.48886909455609	0.368770814679084	-14.8842285670917	4.17271581005461e-50	6.94799189580233e-48	Downregulated
Nlrc5	3975.2426452435	-2.61848214630827	0.176057651058263	-14.8728676690213	4.94490420995734e-50	8.17887156326943e-48	Downregulated
Herc6	906.452914519279	-3.42915018531145	0.231362698719148	-14.821534345405	1.06327677735801e-49	1.74701303617564e-47	Downregulated
Oas3	4275.13359234897	-5.16813358328165	0.349167372210883	-14.8013073230688	1.43662963771222e-49	2.34491982313422e-47	Downregulated
Pik3ap1	4420.98841037523	-1.81546401430032	0.122719429562889	-14.7936151656405	1.61065258428372e-49	2.61178370039732e-47	Downregulated
Tcp11l2	3577.63363813618	2.75506959723147	0.186244950781062	14.7927210143278	1.63219651473026e-49	2.62953217730245e-47	Upregulated
Rnf10	120992.653120494	4.09763098137084	0.277349718781495	14.7742388179563	2.14769859266655e-49	3.43770336026175e-47	Upregulated
Gm61064	1337.29589955157	5.74975231943733	0.389441087886355	14.7641132337716	2.49583370653826e-49	3.96933552943681e-47	Upregulated
H2-T22	3945.26758799722	-2.73089375585718	0.185597750738957	-14.7140455365657	5.2380063014771e-49	8.27738448023228e-47	Downregulated
Fgfr1	1845.40080180416	5.49056542631978	0.374117145858582	14.6760593228604	9.17710608633166e-49	1.44103798735372e-46	Upregulated
Ube2b	36304.7222193227	4.2805752529118	0.291899781297276	14.6645373761085	1.08755871730388e-48	1.69700199851001e-46	Upregulated
Stfa2	5996.59297912739	7.92533411208607	0.542030915062477	14.6215536639134	2.04675702999713e-48	3.1737526196393e-46	Upregulated
Tapbp	7950.77377858857	-1.75973516285198	0.120998810069665	-14.5434088305399	6.43088229529095e-48	9.90994967367506e-46	Downregulated
Acmsd	1030.99668138813	8.56776564274121	0.589905109148273	14.5239726014777	8.54133087651641e-48	1.30808900645909e-45	Upregulated
Aif1	695.303537864088	-4.45446334692565	0.306764056602959	-14.5208124975704	8.94437364252412e-48	1.36141049123327e-45	Downregulated
Gabarapl2	15326.4555006444	4.14546101391925	0.285514589311249	14.519261603827	9.14904540490522e-48	1.38407205180304e-45	Upregulated
Calhm6	687.565879991421	-5.91496888141022	0.407924783560794	-14.5001459087094	1.20892645791666e-47	1.8177857830856e-45	Downregulated
Spire1	1450.31218556625	4.46555402854894	0.308723014113713	14.4645971450127	2.02788808861743e-47	3.03083755895171e-45	Upregulated
Dusp8	691.629724922904	6.83009884842972	0.472711619690021	14.4487644558188	2.55223125457503e-47	3.79166810934171e-45	Upregulated
Riok3	29236.8743844586	2.97889479413087	0.20633689516818	14.4370438050008	3.02542667225697e-47	4.46790688920806e-45	Upregulated
Cpd	3839.25593227601	2.38500584263909	0.165256848816744	14.4321149756635	3.24961317695772e-47	4.77058597161663e-45	Upregulated
Parp9	2584.05508651278	-2.62523426193315	0.182519447376881	-14.3833125711385	6.58650205169993e-47	9.61241858251031e-45	Downregulated
Smap1	12880.5215955968	3.20010213064264	0.223724025489766	14.303792914673	2.0720180173439e-46	3.006243684813e-44	Upregulated
Gnptab	2542.46577651743	-1.92928157851753	0.135535272004934	-14.2345350400543	5.59337088873263e-46	8.06811231101492e-44	Downregulated
Sec61g	20201.7410094104	3.53156585229128	0.248697593604503	14.2002413497713	9.12974380602258e-46	1.30930025333769e-43	Upregulated
Bst2	809.394958453709	-3.76758339658281	0.265933088115637	-14.167411145711	1.45776233910298e-45	2.07856802489338e-43	Downregulated
Aldh1a1	31300.2511605029	4.43505285555851	0.313588603276068	14.1429019078672	2.06586560517256e-45	2.92880718081893e-43	Upregulated
Blk	2289.99605662787	3.67695700617503	0.260008201740349	14.1416962294402	2.10157025153185e-45	2.96249761025597e-43	Upregulated
Ptp4a3	22578.9546047309	3.56746171983489	0.252779503360632	14.1129390334521	3.16123418074939e-45	4.43108587708431e-43	Upregulated
Marchf3	2533.31341997069	5.54021406689462	0.392935201447725	14.0995615727029	3.82136374311769e-45	5.32629407116573e-43	Upregulated
Dnase1l3	1011.81613858184	-3.71526006255929	0.263534391736006	-14.0978186493436	3.91690854208344e-45	5.4289665323514e-43	Downregulated
Slc7a8	1408.32890976872	-2.67434438651164	0.190215728395276	-14.0595333996474	6.73286622358254e-45	9.28013394483794e-43	Downregulated
Gm75556	60971.2892539287	3.56012679977674	0.253449631369041	14.0466836765406	8.07267441147421e-45	1.10653619971644e-42	Upregulated
Tnk2os	219.324140288643	6.63809487797361	0.472815949392089	14.0394901790186	8.93531065968746e-45	1.21804976630135e-42	Upregulated
Ramac	2033.43933480615	1.86142853172957	0.132630359033576	14.0347092874742	9.55875975114839e-45	1.29591710068848e-42	Upregulated
Irgm2	2959.09256922826	-4.06027129514048	0.289675385325189	-14.0166251633097	1.23342070720767e-44	1.66310694270773e-42	Downregulated
Ly6a	11127.0656652307	-3.86338372955564	0.275651160447852	-14.0154814631608	1.25345322619995e-44	1.68098240767679e-42	Downregulated
Timp2	2769.57934391771	2.30522686407832	0.164503787506901	14.0132145223806	1.29412161069118e-44	1.7261912452284e-42	Upregulated
Gm58727	556.805073537604	5.9918408326956	0.430138553700002	13.930025060889	4.16209432810597e-44	5.52200857113953e-42	Upregulated
Znfx1	3251.97692002418	-2.08635069809387	0.150216883051592	-13.8889228408322	7.39388899302743e-44	9.75757371898992e-42	Downregulated
Smpdl3b	1900.0811894695	-4.38587136245275	0.317259105562611	-13.8242568473333	1.81982132555384e-43	2.38887656544925e-41	Downregulated
Gm15564	12320.034337035	3.19057528249122	0.230870249380732	13.8197766539837	1.93669799384774e-43	2.52891985407171e-41	Upregulated
Gm5424	756.136804516122	-2.73587940869141	0.198475197271461	-13.7844901846827	3.15990969307118e-43	4.10457379503121e-41	Downregulated
Dmtn	1307.13251264861	5.80644495407823	0.4218720830703	13.7635202401166	4.22445543909185e-43	5.45878851270149e-41	Upregulated
Dram1	2346.50314443189	-3.05134982145857	0.221784822526702	-13.7581543529256	4.54994610647147e-43	5.84892035759363e-41	Downregulated
Rrbp1	6036.00175525352	-1.83640720794198	0.13351648991559	-13.7541603220919	4.80830801916906e-43	6.14918154410229e-41	Downregulated
Abcb4	3331.57801516406	5.16267487669872	0.377184312133395	13.6874061582733	1.20743033200965e-42	1.53622289934151e-40	Upregulated
Gm6055	4782.34349806749	3.6630299177868	0.267692115744687	13.6837422633711	1.26985389245578e-42	1.60740178937897e-40	Upregulated
Tiam2	568.142078345499	2.79434633755198	0.204249242908725	13.6810609320139	1.31756169880834e-42	1.65932516484441e-40	Upregulated
Wipi1	5373.79922921834	4.12908944160805	0.302154921943127	13.6654713914779	1.63243217135016e-42	2.04548697834331e-40	Upregulated
Cyp4v3	928.240694278695	-2.67521040749412	0.19626881290657	-13.6303387577302	2.64350363592427e-42	3.29574498529051e-40	Downregulated
Igtp	5509.59383457126	-2.20194080685687	0.161625840619776	-13.6236928353364	2.89548274059226e-42	3.5918463397047e-40	Downregulated
Rn18s-rs5	2436953.40164261	3.25602662330962	0.239194576515188	13.6124600764218	3.3768272786806e-42	4.16811367084904e-40	Upregulated
Ctss	27132.8702107407	-2.22229652660604	0.16327806120575	-13.6105029064847	3.4684883060744e-42	4.26005915216366e-40	Downregulated
Aoah	1665.98691471788	-2.97498500340143	0.218662493393445	-13.6053740046239	3.72060233554636e-42	4.54719920910863e-40	Downregulated
Mir6236	8813.30811848945	3.46985188656428	0.255106571392393	13.6015778332387	3.91886793778121e-42	4.76603497727215e-40	Upregulated
Slc25a21	292.529294923752	6.99372270064353	0.514273378558556	13.5992314442682	4.0466337663866e-42	4.89741384117324e-40	Upregulated
Gng5	13873.3300052689	3.07374990950402	0.226090571076895	13.5952149391432	4.27502932762649e-42	5.14871250574821e-40	Upregulated
Ybx3	22658.9453911408	3.13794817017037	0.230913319536456	13.5892904595959	4.63552407590407e-42	5.55591074025024e-40	Upregulated
Plac8	10848.0132390923	-2.78044912770097	0.205054760836582	-13.5595443693055	6.95668647236872e-42	8.29785535478211e-40	Downregulated
Marchf2	76966.04605226	4.05748520016611	0.299515946668618	13.5468085933177	8.27503561313096e-42	9.82314036180761e-40	Upregulated
