"padj"
"Gm30948" 2.69246408371714e-16
"Atrn" 3.21266587493937e-16
"Tpd52" 3.24533212795497e-16
"Ints6l" 3.30949022909092e-16
"Slc7a11" 4.42545629102564e-16
"Sipa1l2" 5.2682593443379e-16
"Larp4b" 5.52303837331566e-16
"Rnase6" 6.8192342499657e-16
"Mctp2" 8.13194528341391e-16
"Stat3" 8.56680648892036e-16
"Zc3h12d" 1.14284673184921e-15
"Filip1l" 1.19981692683543e-15
"Map3k3" 1.42776372385566e-15
"Gimap1" 1.49796752765512e-15
"Pdzd8" 1.64694072158111e-15
"Ccnd3" 1.99945237361053e-15
"Tkt" 2.75116569091047e-15
"Rnase2a" 3.42052702418125e-15
"Pbx1" 3.49486999060803e-15
"Dhrs7" 3.55390388315546e-15
"Mtus1" 4.34454905057088e-15
"Cc2d2b" 6.61769570243104e-15
"Itgb2" 7.82205890570336e-15
"Ppp2cb" 8.90734986711513e-15
"Cds2" 1.04157420537334e-14
"Abca3" 1.13285001659783e-14
"Cd2ap" 1.13415643885343e-14
"Gm41703" 1.51216701307562e-14
"Clic5" 1.83858572126154e-14
"Rflnb" 2.08846427783142e-14
"Asb13" 2.09714121861183e-14
"Cnn3" 2.11077770972738e-14
"H2-DMb1" 2.18974027367487e-14
"Atp11b" 2.42031311588922e-14
"G0s2" 2.50640956145855e-14
"Trim6" 2.83409449857562e-14
"Ttc39b" 2.93889652942193e-14
"Gpr18" 2.99228231042664e-14
"Camk2g" 3.21630989979778e-14
"Scimp" 3.86403809008e-14
"Arhgap31" 3.9296653977074e-14
"Runx2" 3.9296653977074e-14
"Mettl9" 4.68070066471375e-14
"Cadm1" 4.70518819419135e-14
"Col4a4" 5.07869935243298e-14
"Gm20406" 5.10093966018401e-14
"Trp53inp1" 5.42974808693263e-14
"Klf13" 5.48035597063487e-14
"Myo1c" 6.46920751251887e-14
"Capza1" 7.2251532639246e-14
"Unc119" 7.96128331612795e-14
"Cep89" 9.06049565743293e-14
"Pomk" 9.39824077443607e-14
"Ifrd1" 9.67846232209183e-14
"Zfhx3" 9.82797270901764e-14
"Clip1" 1.16972742922281e-13
"Stx18" 2.79032428401607e-13
"Rdh12" 3.12524555304414e-13
"Arhgap1" 3.13710314531253e-13
"Ccl22" 3.29135234212033e-13
"Dusp16" 3.38502778336969e-13
"Vav3" 3.39721588045846e-13
"Ndst1" 3.49572570414841e-13
"Flna" 3.68000614311684e-13
"Cd2" 3.90189535756821e-13
"Nfam1" 4.02795818236894e-13
"Igf1r" 4.19658240372059e-13
"Ppp1r2" 4.40407549717652e-13
"Ndel1" 4.6717720850895e-13
"Trim35" 5.50685616172774e-13
"Fndc3b" 6.13502615726047e-13
"Tpcn2" 6.4295105542739e-13
"Kctd3" 7.21766430984611e-13
"Hpcal1" 7.71447763995234e-13
"Klf5" 8.66412757947068e-13
"Pacc1" 9.40799520098447e-13
"Arhgap17" 1.01050828778758e-12
"Srgn" 1.0560782730257e-12
"Coro1c" 1.21566627500204e-12
"Ifi209" 1.27253175258913e-12
"Cxcr6" 1.28054662270667e-12
"Slc37a2" 1.35938163998347e-12
"Col4a3" 1.42934341410453e-12
"Zcchc24" 1.57170549978321e-12
"Arl5c" 1.80304576493988e-12
"Osgin1" 1.8934550410417e-12
"Sfta3" 1.99262156178025e-12
"Gm47754" 2.08781498262163e-12
"Nt5c2" 2.10394193602668e-12
"Inpp1" 2.20673700870607e-12
"Arpc5l" 2.23857575315951e-12
"Niban1" 2.337496150867e-12
"Cd40" 2.337496150867e-12
"Fgfr2" 2.51088430742212e-12
"Gm68250" 2.6479838729135e-12
"Gm36723" 2.74598593429367e-12
"Gm75615" 2.88272262890482e-12
"Gm41659" 3.01167162204507e-12
"Pnkp" 3.58853157387331e-12
"Rab44" 3.58853157387331e-12
"Rlf" 3.63534154060672e-12
"Plekhm3" 3.75887915246766e-12
"Syvn1" 3.89701585501384e-12
"Rap2a" 4.64455629379115e-12
"Atf1" 4.81155418649409e-12
"D17H6S56E-5" 4.83197821884371e-12
"Gm11714" 4.86319665019942e-12
"P2ry1" 4.88823702274119e-12
"Mapk3" 5.31758169055421e-12
"B4galt3" 6.1507655859302e-12
"I830077J02Rik" 7.08042658627669e-12
"Lat2" 7.4359322561264e-12
"Atg9a" 7.74572172214844e-12
"Gm16675" 7.78218929133632e-12
"Bmx" 7.97121862347315e-12
"Inmt" 8.83561001405815e-12
"Akr1b1" 9.18723548603558e-12
"Ermn" 9.22970659513608e-12
"Jak2" 1.00893521301304e-11
"Slco4c1" 1.21664680557253e-11
"Lrp12" 1.22806203539237e-11
"Casp6" 1.47348090459545e-11
"Sec14l3" 1.48410459306354e-11
"1700099I09Rik" 1.4985761747378e-11
"Wbp1l" 1.51586122034050e-11
"Chn2" 1.55305671176494e-11
"Thap3" 1.67787430025727e-11
"Tbc1d2b" 1.75262707552363e-11
"Ppfia4" 1.83316603707976e-11
"Orm1" 1.98419813193674e-11
"Gm31619" 2.08574446238439e-11
"Snai1" 2.61730485978807e-11
"Ptprcap" 2.62760283597544e-11
"Gm20689" 2.6764723804351e-11
"D7Bwg0826e" 2.69782926662187e-11
"Ankrd10" 2.77742794560612e-11
"Lbp" 2.88038924027562e-11
"Xbp1" 2.91653420791667e-11
"Pou2f2" 3.1346248656996e-11
"Gm11560" 3.21806166259293e-11
"Pigh" 3.37858540284507e-11
"Zbtb42" 3.47024123969661e-11
"Syne1" 3.51068565090946e-11
"Asap1" 3.82454460580509e-11
"Rara" 3.84482211258288e-11
"Rtn4rl1" 3.84482211258288e-11
"Mmaa" 4.12611239945548e-11
"Rab11fip1" 4.16563575498772e-11
"Selenon" 4.27309466207185e-11
"Tollip" 4.32096436123635e-11
"B230208H11Rik" 4.46015034392766e-11
"Bin3" 4.58243878938901e-11
"Lrrc45" 4.59656819755055e-11
"4930581F22Rik" 4.64413803339723e-11
"Slc35a5" 4.73037943882847e-11
"Ahr" 5.12119941543271e-11
"Sorl1" 5.42955307881736e-11
"Coq2" 5.55261972920781e-11
"Nthl1" 5.63018242597117e-11
"Atp6v0a1" 5.7044621031934e-11
"Ciita" 6.17801803302258e-11
"A930003A15Rik" 6.8534174067963e-11
"Wfdc17" 7.73753333968491e-11
"Pde1b" 9.05800069430599e-11
"Ly86" 9.35364704718358e-11
"Slc2a3" 9.46464488145212e-11
"Gpr160" 9.59158270121181e-11
"Bcl2a1d" 1.15483130526436e-10
"Alox5" 1.17711836783051e-10
"Rptor" 1.20509107942798e-10
"Spp1" 1.3466646131556e-10
"F730035M05Rik" 1.38472029006961e-10
"H2-DMa" 1.38472029006961e-10
"Itgb7" 1.52079914088851e-10
"Zfp467" 1.53287778918824e-10
"Atrnl1" 1.8595183588137e-10
"Cdkn2d" 1.90382750836614e-10
"Socs5" 2.04438144514401e-10
"Twsg1" 2.14695511939259e-10
"Acap2" 2.29560200671938e-10
"Gm45220" 2.38977133237261e-10
"Ap3s1" 2.42997718900172e-10
"Pkig" 2.56218053829879e-10
"Reep3" 2.58340975067064e-10
"Tesc" 2.68513293206033e-10
"Spint1" 2.71965608363247e-10
"Sos2" 2.79802410937811e-10
"Tesk1" 2.81569263278736e-10
"Gm43085" 2.96959197002639e-10
"Zfp692" 3.21720504198702e-10
"Mettl21a" 3.46743506333368e-10
"Tspan32" 3.92113344882349e-10
"Clybl" 4.22131778437588e-10
"Dennd6a" 4.37175367335746e-10
"Tnfrsf23" 4.55639472236091e-10
"Tasor" 4.57772395446708e-10
"1700047M11Rik" 4.83760775101252e-10
"Smad4" 5.03780322562883e-10
"Itga2" 5.29190922664842e-10
"Helz2" 5.73639191877843e-10
"Tet2" 5.9001111365135e-10
"Cd84" 6.13992625196858e-10
"Apmap" 6.34296471938841e-10
"Klf9" 6.67629943187286e-10
"Prss8" 6.7903419774012e-10
"Cmip" 8.11538968136586e-10
"Sidt2" 8.25961793304623e-10
"Irf8" 8.35699425852488e-10
"Zdhhc3" 8.60637645707737e-10
"Cbx6" 8.60858660448611e-10
"Phaf1" 8.67737278381163e-10
"Serping1" 8.77428009998553e-10
"Nprl2" 9.07299783818352e-10
"Prkab1" 9.38735568958836e-10
"Sntb2" 9.96814606000625e-10
"Eif4a2" 1.03220905716247e-09
"A530013C23Rik" 1.04232641633965e-09
"Gm4949" 1.05039913052067e-09
"Scnn1g" 1.06445243738674e-09
"Pwwp3a" 1.07718108539242e-09
"Gm59197" 1.0832523002607e-09
"Abcc5" 1.1875964864191e-09
"Etnk1" 1.20677163877577e-09
"Gm49654" 1.3239047986983e-09
"Rps6ka5" 1.32605948494814e-09
"Rpia" 1.38971820406013e-09
"Rrp1b" 1.40930363817196e-09
"Ston1" 1.45069997699096e-09
"Mrpl38" 1.48042747413983e-09
"Gm32370" 1.48610948801885e-09
"Pde8b" 1.48793003763373e-09
"Ssx2ip" 1.56355236530433e-09
"Acp6" 1.67094054109444e-09
"Lgalsl" 1.70358980356567e-09
"Unc93b1" 1.74985510135539e-09
"Ring1" 1.77585172542789e-09
"Armc7" 1.77712890976293e-09
"Elac1" 1.84592270602492e-09
"Tmem170b" 1.90467340456381e-09
"Cldn18" 1.94241248239603e-09
"Pabpc1l" 1.94790162765016e-09
"Akt1" 2.0192039948376e-09
"Mt1" 2.15107315962035e-09
"Gimap8" 2.45542326863561e-09
"Septin5" 2.47320194455757e-09
"Hjurp" 2.51557267989727e-09
"Arg1" 2.57801152751507e-09
"Gm56877" 2.66621763134193e-09
"Zyx" 2.81736281228847e-09
"Gm56965" 3.08508298554631e-09
"Cpeb2" 3.13102528464642e-09
"Stxbp5" 3.20760035078479e-09
"Slk" 3.26025261113963e-09
"Gpsm3" 3.88461641769441e-09
"Trim65" 3.95976036160249e-09
"Midn" 4.09018473305817e-09
"Ikzf3" 4.1980103366613e-09
"Septin6" 4.81327717863203e-09
"Egln3" 5.00245585620962e-09
"Actg1" 5.37535057220334e-09
"Gm16348" 5.40616673359436e-09
"Clca3a1" 5.58515846580648e-09
"Calhm2" 5.67576815367574e-09
"Mindy1" 5.7341372508981e-09
"Lonrf1" 5.92177256110052e-09
"Fgd6" 6.30083638470139e-09
"Dennd11" 6.48328546177918e-09
"Hpse" 6.60012624409878e-09
"Rspo1" 7.58939247167926e-09
"BE692007" 7.58939247167926e-09
"Fmnl1" 8.22291757736393e-09
"Stimate" 8.69789572808122e-09
"Atg16l2" 9.21854760882555e-09
"Slc50a1" 9.42779970275783e-09
"Hdac9" 9.56198638799242e-09
"Selplg" 9.82709369129667e-09
"F5" 9.90857950476281e-09
"Dnm2" 1.00571403339234e-08
"Tspan5" 1.11711975097985e-08
"Cd300e" 1.19182699188913e-08
"F2r" 1.22933063344942e-08
".26" 1.24001425029995e-08
"1700048O20Rik" 1.25861264971494e-08
"Scnn1b" 1.28139253058117e-08
"Mlxip" 1.36593691309924e-08
"Serpine2" 1.44747433014044e-08
"Fdps" 1.45889819909072e-08
"Lgals9" 1.48518629853862e-08
"Tlr9" 1.50452506457689e-08
"Gm35025" 1.51414407870071e-08
"Igsf8" 1.5286619070733e-08
"Trim5" 1.59658215987925e-08
"2510009E07Rik" 1.63965753314478e-08
"Manea" 1.65337229406481e-08
"Cert1" 1.65337229406481e-08
"Bin2" 1.66243751153615e-08
"Ptpn11" 1.66998008275336e-08
"Lat" 1.69811753126817e-08
"Slc27a1" 1.69959770031372e-08
"Tbc1d23" 1.83431734823108e-08
"Foxd4" 1.83860758127695e-08
"Atp13a2" 1.87783875711279e-08
"Pgpep1" 1.87783875711279e-08
"Eepd1" 1.92365377324757e-08
"Klrc1" 1.93587931138775e-08
"Stt3b" 1.94343018850475e-08
"Zscan26" 2.17363451151485e-08
"Myh2" 2.27255443085331e-08
"Dhx57" 2.28139427473268e-08
"Tchp" 2.47247592844105e-08
"Dstn" 2.52180216131513e-08
"Rps6ka2" 2.53578636019489e-08
"Hmgcl" 2.58084526640915e-08
"Gm45222" 2.59851304277022e-08
"Dipk1a" 2.67289420008237e-08
"Pex26" 2.83498029864153e-08
"Dach1" 2.90539673891922e-08
"Slc16a7" 2.91016587975704e-08
"Vcl" 2.96557715721207e-08
"Plek" 2.99644993525727e-08
"Arap3" 3.11833319850516e-08
"Irag1" 3.36358569234262e-08
"Slc1a5" 3.44825411799139e-08
"Fabp5" 3.64685328723134e-08
"Slc40a1" 3.69702327504269e-08
"Elovl7" 3.69814387390238e-08
"Pold4" 3.84267382486125e-08
"Brpf1" 4.02351714898496e-08
"Gcnt2" 4.09398171089468e-08
"Pml" 4.09595075924932e-08
"Ergic1" 4.14364881074857e-08
"Slamf1" 4.32041781669711e-08
"Reep2" 4.44493069502908e-08
"Idh2" 4.4607016471099e-08
"Zfp563" 4.57909765075038e-08
"Ttyh3" 4.70746533382721e-08
"Ldlrad3" 4.84378219586549e-08
"Lrrc75b" 5.07519473694566e-08
"Perm1" 5.10744295993261e-08
"Parp1" 5.23820877709793e-08
"Egr2" 5.42009446617111e-08
"Gm33669" 5.43754344359217e-08
"Rnasel" 5.52811469088976e-08
"Mpv17" 5.56974180615578e-08
"Kynu" 5.68381208332315e-08
"Lancl3" 6.01387336994166e-08
"Parp11" 6.08054987665034e-08
"Acot13" 6.2572589257789e-08
"Eogt" 6.4513068835882e-08
"A930004J17Rik" 6.57998590787245e-08
"Ripk2" 6.74956373276223e-08
"Tagap" 7.07928772120927e-08
"Cd63" 7.25357059585129e-08
"B4galt6" 7.32749872991955e-08
"Lpl" 7.61999067384867e-08
"Lyst" 7.71773498181789e-08
"Hivep1" 8.07814287633739e-08
"Txndc5" 8.29385743009458e-08
"Aasdh" 8.5444191750069e-08
"Map4k1" 8.62637829268366e-08
"Slc6a6" 8.73326296609727e-08
"Arhgef4" 8.76782770558609e-08
"Rell1" 9.05488882460021e-08
"Adpgk" 9.48755464673271e-08
"Id1" 9.87731759176982e-08
"Dguok" 1.06441353598256e-07
"Csnk1e" 1.06602313603301e-07
"Gm64546" 1.07583825327949e-07
"Gm39000" 1.10137784832752e-07
"Thbs1" 1.15207846585101e-07
"Mier2" 1.1568722578907e-07
"Nos1ap" 1.18059294821792e-07
"Gm71294" 1.20035936223622e-07
"Prune1" 1.20755099727248e-07
"Gm12596" 1.20755099727248e-07
"Ly9" 1.22154528282473e-07
"Gm72331" 1.22740189673168e-07
"Arap2" 1.2432604994864e-07
"Txnip" 1.25176620171778e-07
"Smim3" 1.30479328726931e-07
"P2ry2" 1.33061334820902e-07
"Cnnm2" 1.33301446383286e-07
"Decr1" 1.38645933426638e-07
"Tdg" 1.40206130758549e-07
"Gm7457" 1.43178536373161e-07
"Tcf3" 1.47080786567073e-07
"Ano10" 1.51288447267026e-07
"Wdr47" 1.54196576938257e-07
"Gab1" 1.5447289697539e-07
"Pank1" 1.55083012334864e-07
"Tmem9b" 1.55563802229483e-07
"Pon2" 1.55659472167272e-07
"Pld4" 1.56103781969574e-07
"Trbv13-2" 1.57589202417001e-07
"Tbc1d15" 1.59904599342182e-07
"Decr2" 1.70744011049521e-07
"Gdpd3" 1.783486686639e-07
"Slc15a4" 1.86427471107811e-07
"Zfp846" 1.87621275126057e-07
"AI463170" 1.91790644709359e-07
"Leprot" 1.98869326328279e-07
"Stxbp1" 2.06582344798942e-07
"Ktn1" 2.09870839489643e-07
"Lpar5" 2.10438212954828e-07
"Ybx1" 2.10736439658292e-07
"Gm48786" 2.10784466084083e-07
"Gramd1b" 2.12355759384154e-07
"Rab11fip4" 2.232187887152e-07
"Gm56582" 2.33969658623499e-07
"Adtrp" 2.41836613673341e-07
"Zfp950" 2.46338050988092e-07
"Crmp1" 2.48608555281305e-07
"Zdhhc23" 2.49461972403799e-07
"F2rl2" 2.51187309633249e-07
"Arhgdib" 2.58090193685146e-07
"Gucy1b1" 2.58424805722151e-07
"Card19" 2.71980130384173e-07
"Stom" 2.74320458088048e-07
"Csf2ra" 2.74893316987637e-07
"Trit1" 2.78124607146635e-07
"Fmo5" 2.78674964794943e-07
"Enah" 2.88193152224467e-07
"Btbd2" 2.95922425585752e-07
"Gm36920" 2.98324020034039e-07
"Slc35g1" 3.04894992208385e-07
"Mvb12b" 3.08968056446513e-07
"Bltp1" 3.10553983093343e-07
"Aph1c" 3.15514510609805e-07
"Aox1" 3.2453219184208e-07
"Fhip1b" 3.26094184880877e-07
"Smagp" 3.29493307972062e-07
"Gamt" 3.34793992711774e-07
"Pde4d" 3.48743489785451e-07
"Jmjd8" 3.70734786517352e-07
"Treml2" 3.87283436973833e-07
"Rnf8" 3.89534442751939e-07
"Ifi203" 3.95085575552636e-07
"Wdr13" 4.03535441868692e-07
"Gm46119" 4.08675277664707e-07
".43" 4.10810437440355e-07
"Rubcnl" 4.14790040358648e-07
"Gm10644" 4.18379915449219e-07
"Sft2d2" 4.202876085461e-07
"4930447J18Rik" 4.43357450186894e-07
"Aplnr" 4.47049935952406e-07
"Fh1" 4.49851530985723e-07
"Zfand3" 4.53020498802848e-07
"Hmgb3" 4.58852683291197e-07
"Pdk3" 4.62308460568916e-07
"Atox1" 4.62871634471856e-07
"Rnf166" 4.67955780896784e-07
"Snx2" 4.74062078080236e-07
"Cstdc6" 4.75807470994989e-07
"Ifi214" 5.06086179486382e-07
"Gm10521" 5.14332293218133e-07
"Tmem71" 5.14332293218133e-07
"Tcp11l1" 5.30708601904948e-07
"Dpysl2" 5.42576206804406e-07
"Gm1968" 5.45044036202139e-07
"Mbd4" 5.52484278863941e-07
"Bcl2l11" 5.57035385390061e-07
"Lyl1" 5.91512143559333e-07
"Apol7e" 6.08315598924297e-07
"Spen" 6.34517067408283e-07
"Naglu" 6.77375241328353e-07
"Porcn" 6.81883357502549e-07
"Aplf" 6.90525559347214e-07
"Stx11" 6.90525559347214e-07
"Rtn4" 6.92748079441166e-07
"Dusp12" 7.06164973159449e-07
"Neb" 7.24162942833075e-07
"Dnah12" 7.26532767764109e-07
"Crtam" 7.41893697716329e-07
"Stk24" 7.55203123688923e-07
"Lrrfip2" 7.70686130665482e-07
"Gprin3" 7.74069916819886e-07
"Trp53" 8.46939213772841e-07
"Shfl" 8.54983500242461e-07
"Them6" 8.57146169702805e-07
"Rnf180" 8.60715963881077e-07
"Matn4" 8.68855848853398e-07
"Ip6k3" 8.70588664608151e-07
"Pdcd6" 8.85452831735644e-07
"9230111E07Rik" 8.97298969932451e-07
"Rdm1" 9.02007045986912e-07
"Ptpn3" 9.02621700309995e-07
"Pnpla7" 9.10760958809515e-07
"Gm30604" 9.32370594514003e-07
"Htra1" 9.61196909633663e-07
"Trem4" 9.80357800470069e-07
"St3gal3" 9.8397844000668e-07
"Tmem120a" 1.02791224950338e-06
"Nptn" 1.06079527691844e-06
"Cracr2a" 1.07258850085012e-06
"Gdf11" 1.09159486893309e-06
"Traf5" 1.10366518919373e-06
"Gm11998" 1.10468267475157e-06
"Gm15834" 1.11854820161152e-06
".17" 1.12330115803709e-06
"Gm38933" 1.1233106934073e-06
"Amer1" 1.14518573576692e-06
"Serpinb8" 1.15177941725696e-06
"Nxpe3" 1.23751363123236e-06
"Dtx1" 1.2428916594049e-06
"Cd69" 1.25372589511806e-06
"Tmc4" 1.30473744732558e-06
"Rab23" 1.32575229529396e-06
"D430040L24Rik" 1.32596549913126e-06
"Prrg2" 1.34878204037872e-06
"Fut4" 1.35909025463563e-06
"Clcn5" 1.36150570838553e-06
"Pick1" 1.38988456917461e-06
"Gm59815" 1.43165393341216e-06
"Elp3" 1.46747687606466e-06
"Tpm4" 1.48314997886026e-06
"Zfp316" 1.50894632252158e-06
"Zfp661" 1.51633469636727e-06
"Itga2b" 1.59468231873831e-06
"Ilk" 1.59958685104097e-06
"Gm37780" 1.59999858795008e-06
"Rufy1" 1.62695278593883e-06
"Cxcl3" 1.65289033488161e-06
"Igip" 1.65289033488161e-06
"Slc37a3" 1.69320410385861e-06
"Ppp2r1b" 1.81718710186597e-06
"Gm15832" 1.84505565522796e-06
"Rasa2" 1.90325405048003e-06
"Chrne" 1.90946034638773e-06
"Gm37539" 1.92106180734719e-06
"Tbc1d5" 1.92191291989539e-06
"Tcstv4" 1.93610081887413e-06
"Slc41a2" 1.93861931421167e-06
"Ryk" 1.95002926863134e-06
"Otud3" 1.95346260645388e-06
"Pttg1ip" 2.04616706853054e-06
"Gm56853" 2.09235171723322e-06
"Ldhb" 2.12169590306464e-06
"Efnb3" 2.12836993913392e-06
"Nop10" 2.1492274605835e-06
"Gfod1" 2.15538662420519e-06
"Syt6" 2.22180046503995e-06
"Sfi1" 2.3146707208694e-06
"Gm12522" 2.33111557210561e-06
"E030022I16Rik" 2.43878867202883e-06
"Gp1ba" 2.46730656164272e-06
"Abcd3" 2.48048844583069e-06
"Gm74219" 2.51110182526169e-06
"Hipk2" 2.58728735693328e-06
"Rogdi" 2.59514595106432e-06
"Gm15283" 2.62257596621671e-06
"Pde4dip" 2.7298155041355e-06
"Pkd1l3" 2.84332068865743e-06
"Socs2" 2.95587125643177e-06
"Zfyve9" 2.97378903674159e-06
"Crtc3" 2.98623463644901e-06
"Arpc1a" 3.00869412552539e-06
"Tmem63a" 3.03341014378038e-06
"Ltf" 3.09585893896281e-06
"Mapk6" 3.1110991630541e-06
"Acsbg1" 3.22027132674539e-06
"Ly6m" 3.24507525817942e-06
"Prrt4" 3.32752576699762e-06
"Gm62326" 3.3313542443617e-06
"Sv2c" 3.33370303009086e-06
"Prkch" 3.33708209426425e-06
"Gm20559" 3.34647835106691e-06
"Actn1" 3.35909687415183e-06
"Zfp566" 3.36532405680371e-06
"Gm1604a" 3.51548391592127e-06
"Agpat2" 3.60609758656461e-06
"Phldb3" 3.65723640117e-06
"Gm40816" 3.69733286142142e-06
"Tmem38b" 3.72803784945428e-06
"Ccl17" 3.76708077437017e-06
"Twf1" 3.77407373520031e-06
"Hmces" 3.78874766709811e-06
"Klf16" 3.81005114820469e-06
"Pde4a" 3.87199870183534e-06
"Rtl5" 3.87955188979107e-06
"Atp9a" 3.94340387552165e-06
"Ccdc137" 3.98980162867421e-06
"Gm38293" 4.01661648583844e-06
"Gulp1" 4.09428805142518e-06
"Tmsb4x" 4.10756477035971e-06
"Ift22" 4.10756477035971e-06
"Itgb3" 4.20936612353585e-06
"Lmo1" 4.24188629363313e-06
"Nlrc4" 4.32775752115959e-06
"Gm71896" 4.34254481445482e-06
"Tafa3" 4.34787779272373e-06
"Ybx1-ps2" 4.34823963505474e-06
"Dmkn" 4.3892655498868e-06
"Galnt6" 4.53083270656053e-06
"Rasgrp1" 4.54040341207844e-06
"Clec1b" 4.72729184453856e-06
"Inpp5a" 4.7338756361768e-06
"Lins1" 4.73604557936142e-06
"Pole4" 4.75604163511885e-06
"Gm43197" 4.794539509845e-06
"Ier3" 4.81484097909638e-06
"Mark4" 4.87087715222066e-06
"Zbtb34" 4.88718156372193e-06
"Slc45a4" 5.01215743294185e-06
"Dlg2" 5.06940176094657e-06
"Klrc2" 5.13278689581634e-06
"Slc16a14" 5.18676126269739e-06
"Ano8" 5.25248125636666e-06
"AU022252" 5.26061676097365e-06
"Srcin1" 5.31406979404006e-06
"Gatb" 5.44396078200604e-06
"Pfkfb4" 5.70446472168489e-06
"Plekhs1" 5.73140038361325e-06
"Gm56517" 5.73962003917654e-06
"Gm73895" 5.81523974742429e-06
"Gm41291" 5.83937565820649e-06
"Snap23" 5.90390577949216e-06
"Rab37" 5.97368323011737e-06
"Pik3ip1" 6.02039282107843e-06
"Lmod3" 6.06608842758244e-06
"Slc52a3" 6.16792693951628e-06
"Eef2kmt" 6.20499825463195e-06
"Gm50322" 6.22590128294334e-06
"Gm6560" 6.25883811276209e-06
"Map4k4" 6.32815000229215e-06
"Ell" 6.37203849163338e-06
"Lpp" 6.46532085783774e-06
"Flt3" 6.50471591172046e-06
"Gm56918" 6.54667074708807e-06
"Il18" 6.61580042695939e-06
"Akr7a5" 6.69495955302944e-06
"1700058P15Rik" 6.84625033409479e-06
"Gm31897" 6.84625033409479e-06
"Map3k6" 6.88871606348318e-06
"Tnfrsf25" 6.90355400911835e-06
"Gm48226" 6.91190455449663e-06
"Ccno" 6.94908563640556e-06
"Tbxas1" 7.01543546149172e-06
"Ctxn1" 7.0342803445643e-06
"Ppm1k" 7.39351252439129e-06
"Serpina3b" 7.74296212765727e-06
"Ccn5" 7.78218818014754e-06
"Tubb1" 7.89601521285985e-06
"Gm14029" 7.9281204732535e-06
"C1qa" 8.02726756813355e-06
"Spryd3" 8.54269882669922e-06
"Junos" 8.60223136271753e-06
"Lonrf3" 8.61210994475077e-06
"Mmp19" 8.62109516658693e-06
"Acot2" 8.62109516658693e-06
"Gm53890" 8.62109516658693e-06
"Plp2rt" 8.6429189734612e-06
"Dtx4" 8.6429189734612e-06
"Asnsd1" 8.66551138654845e-06
